# The Parity Ledger (§16.1).
#
# GENERATED from API_SCHEMA.tsv + API_OVERLAY.tsv by
# fmn_conformance::schema — regenerate, never hand-edit.
# Reference pin: 6199a00d4c1b1127ebe45cb629c3f22538b10e13
#
# Regenerate:  UPDATE_API_ARTIFACTS=1 cargo test -p fmn-conformance \
#                  --test api_schema
#
# module	symbol	canonical	kind	exported	signature_defaults	status	evidence	tests	notes
fmn.cli	batch	batch	cli_command	0	-	improved	BN-15	crates/fmn-cli/src/lib.rs#tests	Render a bounded multi-scene farm under asupersync
fmn.config	key_bindings.pan_3d	key_bindings.pan_3d	config_key	0	kind=string;default="d"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive pan_3d action
fmn.config	key_bindings.quit	key_bindings.quit	config_key	0	kind=string;default="q"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive quit action
fmn.config	key_bindings.reset	key_bindings.reset	config_key	0	kind=string;default="r"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive reset action
fmn.config	key_bindings.resize	key_bindings.resize	config_key	0	kind=string;default="t"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive resize action
fmn.config	key_bindings.select	key_bindings.select	config_key	0	kind=string;default="s"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive select action
fmn.config	key_bindings.unselect	key_bindings.unselect	config_key	0	kind=string;default="u"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive unselect action
fmn.config	key_bindings.x_grab	key_bindings.x_grab	config_key	0	kind=string;default="h"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive x_grab action
fmn.config	key_bindings.y_grab	key_bindings.y_grab	config_key	0	kind=string;default="v"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive y_grab action
fmn.config	key_bindings.z_grab	key_bindings.z_grab	config_key	0	kind=string;default="z"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the key character binding for interactive z_grab action
fmn.config	log_level	log_level	config_key	0	kind=string;default="INFO"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the logging output severity threshold level
fmn.config	mobject	mobject	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the mobject default appearance configuration namespace
fmn.config	mobject.default_light_color	mobject.default_light_color	config_key	0	kind=string;default="	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default light source color for 3D mobjects
fmn.config	mobject.default_mobject_color	mobject.default_mobject_color	config_key	0	kind=string;default="	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default base mobject color string
fmn.config	render	render	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the rendering execution and rasterizer configuration namespace
fmn.config	render.aa	render.aa	config_key	0	kind=string;default="adaptive"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the antialiasing policy setting
fmn.config	render.engine	render.engine	config_key	0	kind=string;default="cpu"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the execution engine backend selector
fmn.config	render.threads	render.threads	config_key	0	kind=string;default="auto"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the thread allocation policy for rendering
fmn.config	resolution_options	resolution_options	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the named resolution preset options map
fmn.config	resolution_options.4k	resolution_options.4k	config_key	0	kind=tuple;default=(3840, 2160)	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the (width, height) pixel tuple for 4k resolution preset
fmn.config	resolution_options.high	resolution_options.high	config_key	0	kind=tuple;default=(1920, 1080)	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the (width, height) pixel tuple for high resolution preset
fmn.config	resolution_options.low	resolution_options.low	config_key	0	kind=tuple;default=(854, 480)	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the (width, height) pixel tuple for low resolution preset
fmn.config	resolution_options.med	resolution_options.med	config_key	0	kind=tuple;default=(1280, 720)	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the (width, height) pixel tuple for med resolution preset
fmn.config	scene	scene	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the scene animation and playback configuration namespace
fmn.config	scene.default_wait_time	scene.default_wait_time	config_key	0	kind=float;default=1.0	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default duration in seconds for scene wait calls
fmn.config	scene.leave_progress_bars	scene.leave_progress_bars	config_key	0	kind=bool;default=False	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	controls whether animation progress bars persist after completion
fmn.config	scene.preview_while_skipping	scene.preview_while_skipping	config_key	0	kind=bool;default=True	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	controls preview rendering during fast-forward frame skipping
fmn.config	scene.show_animation_progress	scene.show_animation_progress	config_key	0	kind=bool;default=False	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	controls display of terminal progress bars during animation
fmn.config	sizes	sizes	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the spatial dimensions and layout buffer configuration namespace
fmn.config	sizes.default_mobject_to_edge_buff	sizes.default_mobject_to_edge_buff	config_key	0	kind=float;default=0.5	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default spatial layout dimension for default_mobject_to_edge_buff
fmn.config	sizes.default_mobject_to_mobject_buff	sizes.default_mobject_to_mobject_buff	config_key	0	kind=float;default=0.25	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default spatial layout dimension for default_mobject_to_mobject_buff
fmn.config	sizes.frame_height	sizes.frame_height	config_key	0	kind=float;default=8.0	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default spatial layout dimension for frame_height
fmn.config	sizes.large_buff	sizes.large_buff	config_key	0	kind=float;default=1.0	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default spatial layout dimension for large_buff
fmn.config	sizes.med_large_buff	sizes.med_large_buff	config_key	0	kind=float;default=0.5	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default spatial layout dimension for med_large_buff
fmn.config	sizes.med_small_buff	sizes.med_small_buff	config_key	0	kind=float;default=0.25	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default spatial layout dimension for med_small_buff
fmn.config	sizes.small_buff	sizes.small_buff	config_key	0	kind=float;default=0.1	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default spatial layout dimension for small_buff
fmn.config	tex	tex	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the TeX math typesetting configuration namespace
fmn.config	tex.font_size_for_unit_height	tex.font_size_for_unit_height	config_key	0	kind=int;default=144	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the scaling reference font size for unit height in TeX
fmn.config	tex.template	tex.template	config_key	0	kind=string;default="default"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the active TeX preamble template name
fmn.config	text	text	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the plain text typesetting configuration namespace
fmn.config	text.alignment	text.alignment	config_key	0	kind=string;default="LEFT"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default horizontal text alignment string
fmn.config	text.font	text.font	config_key	0	kind=string;default="Computer Modern"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default font family name for text mobjects
fmn.config	text.font_size_for_unit_height	text.font_size_for_unit_height	config_key	0	kind=int;default=144	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the scaling reference font size for unit height in text
fmn.config	universal_import_line	universal_import_line	config_key	0	kind=string;default="from manimlib import *"	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the import statement header injected into interactive sessions
fmn.config	vmobject	vmobject	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the vectorized mobject styling default configuration namespace
fmn.config	vmobject.default_fill_color	vmobject.default_fill_color	config_key	0	kind=string;default="	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default fill color string for VMobjects
fmn.config	vmobject.default_stroke_color	vmobject.default_stroke_color	config_key	0	kind=string;default="	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default stroke color string for VMobjects
fmn.config	vmobject.default_stroke_width	vmobject.default_stroke_width	config_key	0	kind=float;default=4.0	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the default stroke width float for VMobjects
fmn.config	window	window	config_key	0	kind=map;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	is the interactive preview window configuration namespace
fmn.config	window.full_screen	window.full_screen	config_key	0	kind=bool;default=False	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	controls whether preview window opens in full screen mode
fmn.config	window.monitor_index	window.monitor_index	config_key	0	kind=int;default=0	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	specifies target display monitor index for window placement
fmn.config	window.position	window.position	config_key	0	kind=tuple;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	specifies optional (x, y) screen pixel coordinates for window
fmn.config	window.position_string	window.position_string	config_key	0	kind=string;default=UR	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	specifies mnemonic screen position string for window placement
fmn.config	window.size	window.size	config_key	0	kind=tuple;default=-	same	crates/fmn-config/src/generated.rs	crates/fmn-config/tests/config.rs	specifies optional (width, height) preview window dimensions
manimlib	PackageNotFoundError	PackageNotFoundError	leaked_import	1	-	excluded	OOT-REFERENCE-IMPORT-INTROSPECTION	crates/fmn-python/tests/bridge.py	import-introspection errors are absorbed by the typed bridge
manimlib	TYPE_CHECKING	TYPE_CHECKING	leaked_import	1	-	excluded	OOT-REFERENCE-IMPORT-INTROSPECTION	crates/fmn-python/tests/bridge.py	typing artifacts are absorbed by the typed Rust surface
manimlib	__version__	__version__	constant	0	default=version('manimgl')	improved	BN-15	crates/fmn-cli/src/lib.rs	robot --version reports compile provenance
manimlib	version	version	leaked_import	1	-	improved	BN-15	crates/fmn-cli/src/lib.rs	robot --version reports compile provenance
manimlib.__main__	main	main	function	0	-	improved	BN-15	crates/fmn-cli/src/lib.rs	scene execution is the standalone CPython-free binary with generated flags and exit codes
manimlib.__main__	run_scenes	run_scenes	function	0	-	improved	BN-15	crates/fmn-cli/tests/runtime_boundary.rs	scene execution is the standalone CPython-free binary with named capability refusals
manimlib.animation.animation	Animation	Animation	class	1	(self[positional_or_keyword], mobject[positional_or_keyword]:Mobject, run_time[positional_or_keyword]:float=DEFAULT_ANIMATION_RUN_TIME, time_span[positional_or_keyword]:tuple[float, float] | None=None, lag_ratio[positional_or_keyword]:float=DEFAULT_ANIMATION_LAG_RATIO, rate_func[positional_or_keyword]:Callable[[float], float]=smooth, name[positional_or_keyword]:str='', remover[positional_or_keyword]:bool=False, final_alpha_value[positional_or_keyword]:float=1.0, suspend_mobject_updating[positional_or_keyword]:bool=False)	same	crates/fmn-anim/src/animation.rs	crates/fmn-anim/tests/animation.rs	is the base Animation trait and class defining the begin, interpolate, finish, and clean_up lifecycle
manimlib.animation.animation	Animation.__init__	Animation.__init__	method	0	(self[positional_or_keyword], mobject[positional_or_keyword]:Mobject, run_time[positional_or_keyword]:float=DEFAULT_ANIMATION_RUN_TIME, time_span[positional_or_keyword]:tuple[float, float] | None=None, lag_ratio[positional_or_keyword]:float=DEFAULT_ANIMATION_LAG_RATIO, rate_func[positional_or_keyword]:Callable[[float], float]=smooth, name[positional_or_keyword]:str='', remover[positional_or_keyword]:bool=False, final_alpha_value[positional_or_keyword]:float=1.0, suspend_mobject_updating[positional_or_keyword]:bool=False)	same	crates/fmn-anim/src/animation.rs	crates/fmn-anim/tests/animation.rs	initializes the animation with mobject, run_time, rate_func, time_span, lag_ratio, remover, and suspend_mobject_updating
manimlib.animation.animation	Animation.begin	Animation.begin	method	0	(self[positional_or_keyword])	same	crates/fmn-anim/src/animation.rs	crates/fmn-anim/tests/animation.rs	initializes starting mobjects, locks data, and evaluates the initial zero-alpha sample
manimlib.animation.animation	Animation.clean_up_from_scene	Animation.clean_up_from_scene	method	0	(self[positional_or_keyword], scene[positional_or_keyword]:Scene)	same	crates/fmn-anim/src/animation.rs	crates/fmn-anim/tests/animation.rs	removes the mobject from the scene if is_remover evaluates to true
manimlib.animation.animation	Animation.copy	Animation.copy	method	0	(self[positional_or_keyword])	same	crates/fmn-anim/src/animation.rs	crates/fmn-anim/tests/animation.rs	produces a shallow copy of the animation instance
manimlib.animation.animation	Animation.create_starting_mobject	Animation.create_starting_mobject	method	0	(self[positional_or_keyword])	same	crates/fmn-anim/src/animation.rs	crates/fmn-anim/tests/animation.rs	creates the initial frozen starting copy of the target mobject family
manimlib.animation.animation	Animation.finish	Animation.finish	method	0	(self[positional_or_keyword])	same	crates/fmn-anim/src/animation.rs	crates/fmn-anim/tests/animation.rs	evaluates final_alpha_value and cleans up animating status on the target family
